hyperedge,nodes,timestamp
14873,"[24, 149]",8140.0
14874,"[156, 149]",8140.0
14875,"[56, 148]",8160.0
14876,"[112, 39]",8160.0
14877,"[197, 149]",8160.0
14878,"[69, 46]",8160.0
14879,"[136, 120]",8160.0
14880,"[42, 44]",8160.0
14881,"[155, 45]",8160.0
14882,"[213, 207]",8160.0
14883,"[202, 207]",8160.0
14884,"[208, 201, 206]",8160.0
14885,"[76, 95]",8160.0
14886,"[185, 43]",8160.0
14887,"[185, 116]",8160.0
14888,"[185, 22]",8160.0
14889,"[176, 174]",8160.0
14890,"[19, 31]",8160.0
14891,"[70, 31]",8160.0
14892,"[67, 14]",8160.0
14893,"[154, 106]",8160.0
14894,"[52, 119]",8160.0
14895,"[226, 212]",8160.0
14896,"[217, 212]",8160.0
14897,"[18, 44]",8160.0
14898,"[121, 195]",8160.0
14899,"[114, 87]",8160.0
14900,"[114, 22]",8160.0
14901,"[232, 122]",8160.0
14902,"[216, 223]",8160.0
14903,"[26, 154]",8160.0
14904,"[81, 125]",8160.0
14905,"[208, 202, 206]",8160.0
14906,"[220, 222]",8160.0
14907,"[192, 179]",8160.0
14908,"[21, 110]",8160.0
14909,"[19, 13]",8160.0
14910,"[13, 6]",8160.0
14911,"[117, 94]",8160.0
14912,"[216, 214]",8160.0
14913,"[101, 141]",8160.0
14914,"[211, 222]",8160.0
14915,"[116, 7]",8160.0
14916,"[75, 62]",8160.0
14917,"[228, 87]",8160.0
14918,"[221, 222]",8160.0
14919,"[152, 22]",8160.0
14920,"[149, 143]",8160.0
14921,"[162, 149]",8160.0
14922,"[15, 119]",8160.0
14923,"[149, 23]",8160.0
14924,"[179, 68]",8180.0
14925,"[68, 199]",8180.0
14926,"[152, 11]",8180.0
14927,"[197, 149]",8180.0
14928,"[69, 46]",8180.0
14929,"[140, 158]",8180.0
14930,"[133, 134]",8180.0
14931,"[146, 134]",8180.0
14932,"[25, 42]",8180.0
14933,"[29, 30]",8180.0
14934,"[155, 54]",8180.0
14935,"[213, 207]",8180.0
14936,"[8, 20]",8180.0
14937,"[176, 173]",8180.0
14938,"[74, 132]",8180.0
14939,"[74, 108]",8180.0
14940,"[201, 221]",8180.0
14941,"[201, 223]",8180.0
14942,"[95, 87]",8180.0
14943,"[76, 95]",8180.0
14944,"[185, 43]",8180.0
14945,"[176, 174]",8180.0
14946,"[56, 57, 182]",8180.0
14947,"[57, 118]",8180.0
14948,"[174, 31]",8180.0
14949,"[182, 31]",8180.0
14950,"[204, 205]",8180.0
14951,"[52, 15]",8180.0
14952,"[226, 212]",8180.0
14953,"[18, 44]",8180.0
14954,"[121, 195]",8180.0
14955,"[113, 114]",8180.0
14956,"[105, 114]",8180.0
14957,"[109, 13]",8180.0
14958,"[211, 219]",8180.0
14959,"[216, 223]",8180.0
14960,"[96, 94]",8180.0
14961,"[120, 125]",8180.0
14962,"[97, 83]",8180.0
14963,"[65, 47]",8180.0
14964,"[202, 206]",8180.0
14965,"[208, 202]",8180.0
14966,"[224, 220, 222]",8180.0
14967,"[120, 145]",8180.0
14968,"[192, 179]",8180.0
14969,"[13, 119]",8180.0
14970,"[97, 93]",8180.0
14971,"[94, 87]",8180.0
14972,"[94, 22]",8180.0
14973,"[101, 141]",8180.0
14974,"[169, 105]",8180.0
14975,"[108, 30]",8180.0
14976,"[154, 77]",8180.0
14977,"[53, 77]",8180.0
14978,"[113, 77]",8180.0
14979,"[224, 218, 211]",8180.0
14980,"[226, 227]",8180.0
14981,"[34, 36]",8180.0
14982,"[228, 6]",8180.0
14983,"[221, 222]",8180.0
14984,"[224, 218, 222]",8180.0
14985,"[76, 6]",8180.0
14986,"[122, 107]",8180.0
14987,"[122, 22]",8180.0
14988,"[162, 149]",8180.0
14989,"[24, 149]",8180.0
14990,"[148, 52, 15]",8200.0
14991,"[136, 120]",8200.0
14992,"[112, 55]",8200.0
14993,"[123, 151]",8200.0
14994,"[193, 188]",8200.0
14995,"[144, 143]",8200.0
14996,"[131, 150]",8200.0
14997,"[173, 199]",8200.0
14998,"[76, 95]",8200.0
14999,"[115, 95]",8200.0
15000,"[6, 95]",8200.0
15001,"[176, 174]",8200.0
15002,"[176, 19]",8200.0
15003,"[54, 111]",8200.0
15004,"[232, 111]",8200.0
15005,"[20, 110]",8200.0
15006,"[12, 20]",8200.0
15007,"[174, 31]",8200.0
15008,"[70, 31]",8200.0
15009,"[204, 205]",8200.0
15010,"[18, 183]",8200.0
15011,"[121, 195]",8200.0
15012,"[113, 114]",8200.0
15013,"[114, 30]",8200.0
15014,"[232, 45]",8200.0
15015,"[219, 222]",8200.0
15016,"[219, 221]",8200.0
15017,"[96, 87]",8200.0
15018,"[96, 94]",8200.0
15019,"[56, 182]",8200.0
15020,"[195, 125]",8200.0
15021,"[172, 93]",8200.0
15022,"[65, 47]",8200.0
15023,"[202, 206]",8200.0
15024,"[138, 143]",8200.0
15025,"[115, 110]",8200.0
15026,"[13, 119]",8200.0
15027,"[115, 117]",8200.0
15028,"[21, 94]",8200.0
15029,"[94, 22]",8200.0
15030,"[101, 141]",8200.0
15031,"[41, 54]",8200.0
15032,"[188, 190]",8200.0
15033,"[211, 222]",8200.0
15034,"[224, 203]",8200.0
15035,"[120, 9]",8200.0
15036,"[75, 62]",8200.0
15037,"[34, 36]",8200.0
15038,"[22, 87]",8200.0
15039,"[218, 221]",8200.0
15040,"[152, 63]",8200.0
15041,"[152, 6]",8200.0
15042,"[113, 154]",8200.0
15043,"[120, 81]",8200.0
15044,"[81, 10]",8200.0
15045,"[122, 21]",8200.0
15046,"[24, 162, 149]",8200.0
15047,"[22, 6]",8200.0
15048,"[116, 6]",8200.0
15049,"[24, 123, 149]",8200.0
15050,"[156, 149]",8200.0
15051,"[68, 166]",8220.0
15052,"[68, 199]",8220.0
15053,"[10, 124]",8220.0
15054,"[114, 11]",8220.0
15055,"[69, 46]",8220.0
15056,"[170, 167]",8220.0
15057,"[136, 120]",8220.0
15058,"[117, 55]",8220.0
15059,"[66, 13]",8220.0
15060,"[29, 30]",8220.0
15061,"[59, 61]",8220.0
15062,"[212, 207]",8220.0
15063,"[213, 207]",8220.0
15064,"[202, 207]",8220.0
15065,"[209, 207]",8220.0
15066,"[8, 110]",8220.0
15067,"[142, 102]",8220.0
15068,"[13, 199]",8220.0
15069,"[185, 43]",8220.0
15070,"[176, 174]",8220.0
15071,"[57, 43]",8220.0
15072,"[105, 20]",8220.0
15073,"[90, 83]",8220.0
15074,"[186, 194]",8220.0
15075,"[204, 205]",8220.0
15076,"[52, 15]",8220.0
15077,"[26, 18]",8220.0
15078,"[154, 18]",8220.0
15079,"[18, 183]",8220.0
15080,"[121, 195]",8220.0
15081,"[114, 94]",8220.0
15082,"[232, 41]",8220.0
15083,"[232, 45]",8220.0
15084,"[219, 221]",8220.0
15085,"[96, 87, 63]",8220.0
15086,"[172, 100]",8220.0
15087,"[65, 179]",8220.0
15088,"[202, 206]",8220.0
15089,"[177, 4]",8220.0
15090,"[220, 222]",8220.0
15091,"[192, 179]",8220.0
15092,"[110, 22]",8220.0
15093,"[132, 86]",8220.0
15094,"[101, 141]",8220.0
15095,"[105, 122]",8220.0
15096,"[154, 53, 77]",8220.0
15097,"[211, 222]",8220.0
15098,"[211, 221]",8220.0
15099,"[188, 164]",8220.0
15100,"[12, 7]",8220.0
15101,"[75, 62]",8220.0
15102,"[34, 36]",8220.0
15103,"[21, 87]",8220.0
15104,"[218, 221]",8220.0
15105,"[184, 225]",8220.0
15106,"[22, 6]",8220.0
15107,"[116, 6]",8220.0
15108,"[218, 222]",8220.0
15109,"[176, 68]",8240.0
15110,"[185, 148]",8240.0
15111,"[148, 182]",8240.0
15112,"[10, 124]",8240.0
15113,"[124, 157]",8240.0
15114,"[11, 86]",8240.0
15115,"[114, 11]",8240.0
15116,"[69, 46]",8240.0
15117,"[170, 167]",8240.0
15118,"[136, 120]",8240.0
15119,"[42, 18, 44]",8240.0
15120,"[193, 164]",8240.0
15121,"[144, 24]",8240.0
15122,"[232, 155]",8240.0
15123,"[213, 207]",8240.0
15124,"[217, 207]",8240.0
15125,"[141, 142]",8240.0
15126,"[209, 212]",8240.0
15127,"[74, 108, 30]",8240.0
15128,"[176, 174]",8240.0
15129,"[19, 31]",8240.0
15130,"[204, 205]",8240.0
15131,"[118, 70]",8240.0
15132,"[109, 52, 13]",8240.0
15133,"[52, 15]",8240.0
15134,"[18, 183]",8240.0
15135,"[121, 195]",8240.0
15136,"[121, 130]",8240.0
15137,"[114, 22]",8240.0
15138,"[232, 45]",8240.0
15139,"[222, 223]",8240.0
15140,"[96, 63]",8240.0
15141,"[26, 44]",8240.0
15142,"[26, 183]",8240.0
15143,"[184, 187]",8240.0
15144,"[195, 125]",8240.0
15145,"[172, 93]",8240.0
15146,"[129, 130]",8240.0
15147,"[220, 222]",8240.0
15148,"[145, 129]",8240.0
15149,"[192, 179]",8240.0
15150,"[41, 45]",8240.0
15151,"[13, 119]",8240.0
15152,"[132, 86]",8240.0
15153,"[117, 7]",8240.0
15154,"[94, 22]",8240.0
15155,"[101, 141]",8240.0
15156,"[105, 122]",8240.0
15157,"[113, 30]",8240.0
15158,"[174, 47]",8240.0
15159,"[154, 77]",8240.0
15160,"[113, 77]",8240.0
15161,"[152, 7]",8240.0
15162,"[34, 36]",8240.0
15163,"[28, 61]",8240.0
15164,"[152, 12]",8240.0
15165,"[154, 53]",8240.0
15166,"[169, 167]",8240.0
15167,"[116, 21]",8240.0
15168,"[22, 63]",8240.0
15169,"[116, 6]",8240.0
15170,"[164, 191]",8240.0
15171,"[176, 68]",8260.0
15172,"[43, 148]",8260.0
15173,"[185, 148]",8260.0
15174,"[124, 157]",8260.0
15175,"[69, 46]",8260.0
15176,"[170, 167]",8260.0
15177,"[136, 120]",8260.0
15178,"[73, 55]",8260.0
15179,"[42, 183]",8260.0
15180,"[74, 29]",8260.0
15181,"[107, 29]",8260.0
15182,"[193, 164]",8260.0
15183,"[25, 26]",8260.0
15184,"[213, 207]",8260.0
15185,"[8, 76]",8260.0
15186,"[8, 96]",8260.0
15187,"[201, 209]",8260.0
15188,"[201, 221]",8260.0
15189,"[12, 95]",8260.0
15190,"[176, 174]",8260.0
15191,"[41, 111]",8260.0
15192,"[45, 111]",8260.0
15193,"[67, 14]",8260.0
15194,"[194, 5]",8260.0
15195,"[112, 13]",8260.0
15196,"[121, 195]",8260.0
15197,"[121, 145]",8260.0
15198,"[109, 69]",8260.0
15199,"[69, 15]",8260.0
15200,"[232, 73]",8260.0
15201,"[232, 41, 54]",8260.0
15202,"[232, 45]",8260.0
15203,"[222, 223]",8260.0
15204,"[218, 223]",8260.0
15205,"[26, 44]",8260.0
15206,"[140, 133]",8260.0
15207,"[187, 190]",8260.0
15208,"[195, 125]",8260.0
15209,"[81, 125]",8260.0
15210,"[145, 130]",8260.0
15211,"[44, 183]",8260.0
15212,"[99, 84]",8260.0
15213,"[145, 129]",8260.0
15214,"[98, 99]",8260.0
15215,"[108, 30]",8260.0
15216,"[1, 190]",8260.0
15217,"[113, 154, 77]",8260.0
15218,"[80, 3]",8260.0
15219,"[217, 211]",8260.0
15220,"[81, 147]",8260.0
15221,"[34, 36]",8260.0
15222,"[28, 61]",8260.0
15223,"[152, 12]",8260.0
15224,"[5, 191]",8260.0
15225,"[68, 199]",8280.0
15226,"[185, 148]",8280.0
15227,"[10, 124]",8280.0
15228,"[122, 11, 21]",8280.0
15229,"[11, 110]",8280.0
15230,"[112, 39]",8280.0
15231,"[69, 46]",8280.0
15232,"[101, 158]",8280.0
15233,"[170, 167]",8280.0
15234,"[25, 42]",8280.0
15235,"[25, 18]",8280.0
15236,"[74, 29]",8280.0
15237,"[193, 164]",8280.0
15238,"[185, 43]",8280.0
15239,"[185, 19]",8280.0
15240,"[54, 111]",8280.0
15241,"[57, 45]",8280.0
15242,"[194, 191]",8280.0
15243,"[204, 205]",8280.0
15244,"[26, 18]",8280.0
15245,"[18, 44, 183]",8280.0
15246,"[41, 69]",8280.0
15247,"[216, 223]",8280.0
15248,"[13, 182]",8280.0
15249,"[140, 133]",8280.0
15250,"[102, 135]",8280.0
15251,"[65, 47]",8280.0
15252,"[138, 231]",8280.0
15253,"[41, 45]",8280.0
15254,"[231, 143]",8280.0
15255,"[154, 53]",8280.0
15256,"[169, 189]",8280.0
15257,"[5, 191]",8280.0
15258,"[56, 108]",8280.0
15259,"[10, 124]",8300.0
15260,"[121, 124]",8300.0
15261,"[124, 157]",8300.0
15262,"[74, 46]",8300.0
15263,"[45, 46]",8300.0
15264,"[101, 158]",8300.0
15265,"[133, 134]",8300.0
15266,"[69, 55]",8300.0
15267,"[111, 55]",8300.0
15268,"[193, 164]",8300.0
15269,"[113, 155]",8300.0
15270,"[142, 102]",8300.0
15271,"[173, 199]",8300.0
15272,"[201, 217]",8300.0
15273,"[20, 95]",8300.0
15274,"[185, 69]",8300.0
15275,"[57, 54]",8300.0
15276,"[57, 182]",8300.0
15277,"[20, 7]",8300.0
15278,"[114, 20]",8300.0
15279,"[105, 111]",8300.0
15280,"[184, 194]",8300.0
15281,"[204, 205]",8300.0
15282,"[121, 195]",8300.0
15283,"[69, 182]",8300.0
15284,"[105, 69]",8300.0
15285,"[232, 174]",8300.0
15286,"[211, 219]",8300.0
15287,"[140, 133]",8300.0
15288,"[187, 190]",8300.0
15289,"[102, 135]",8300.0
15290,"[172, 93]",8300.0
15291,"[65, 47]",8300.0
15292,"[44, 183]",8300.0
15293,"[192, 179]",8300.0
15294,"[216, 214]",8300.0
15295,"[101, 141]",8300.0
15296,"[154, 77]",8300.0
15297,"[107, 77]",8300.0
15298,"[34, 36]",8300.0
15299,"[122, 228]",8300.0
15300,"[104, 103]",8300.0
15301,"[231, 23]",8300.0
15302,"[221, 213]",8300.0
15303,"[224, 217]",8300.0
15304,"[154, 53]",8300.0
15305,"[113, 154]",8300.0
15306,"[5, 191]",8300.0
15307,"[169, 148]",8320.0
15308,"[10, 124]",8320.0
15309,"[11, 228]",8320.0
15310,"[11, 116]",8320.0
15311,"[11, 21]",8320.0
15312,"[11, 22]",8320.0
15313,"[43, 46]",8320.0
15314,"[18, 46]",8320.0
15315,"[101, 158]",8320.0
15316,"[170, 167]",8320.0
15317,"[160, 174]",8320.0
15318,"[42, 43]",8320.0
15319,"[42, 107]",8320.0
15320,"[155, 29]",8320.0
15321,"[56, 29]",8320.0
15322,"[8, 21]",8320.0
15323,"[8, 22]",8320.0
15324,"[81, 142]",8320.0
15325,"[232, 199]",8320.0
15326,"[74, 43]",8320.0
15327,"[185, 69]",8320.0
15328,"[176, 174]",8320.0
15329,"[57, 182]",8320.0
15330,"[114, 20]",8320.0
15331,"[67, 14]",8320.0
15332,"[56, 14]",8320.0
15333,"[177, 194]",8320.0
15334,"[70, 31]",8320.0
15335,"[65, 175]",8320.0
15336,"[204, 205]",8320.0
15337,"[200, 198]",8320.0
15338,"[208, 212]",8320.0
15339,"[121, 195]",8320.0
15340,"[113, 69]",8320.0
15341,"[41, 69]",8320.0
15342,"[114, 63]",8320.0
15343,"[114, 12]",8320.0
15344,"[108, 109]",8320.0
15345,"[41, 182]",8320.0
15346,"[26, 183]",8320.0
15347,"[179, 166]",8320.0
15348,"[195, 125]",8320.0
15349,"[172, 93]",8320.0
15350,"[44, 45]",8320.0
15351,"[110, 22]",8320.0
15352,"[41, 45]",8320.0
15353,"[67, 13]",8320.0
15354,"[13, 15]",8320.0
15355,"[156, 126]",8320.0
15356,"[117, 94]",8320.0
15357,"[12, 94]",8320.0
15358,"[115, 116]",8320.0
15359,"[115, 6, 87]",8320.0
15360,"[132, 30]",8320.0
15361,"[12, 7]",8320.0
15362,"[81, 195]",8320.0
15363,"[34, 36]",8320.0
15364,"[104, 103]",8320.0
15365,"[76, 63]",8320.0
15366,"[169, 167]",8320.0
15367,"[72, 16]",8320.0
15368,"[107, 53]",8320.0
15369,"[6, 63]",8320.0
15370,"[68, 199]",8340.0
15371,"[67, 148, 167]",8340.0
15372,"[56, 148]",8340.0
15373,"[11, 110]",8340.0
15374,"[11, 21]",8340.0
15375,"[160, 163, 174]",8340.0
15376,"[160, 174, 176]",8340.0
15377,"[170, 67, 167]",8340.0
15378,"[56, 170, 14]",8340.0
15379,"[173, 199]",8340.0
15380,"[114, 95]",8340.0
15381,"[94, 95]",8340.0
15382,"[20, 95]",8340.0
15383,"[185, 69, 182]",8340.0
15384,"[57, 69, 182]",8340.0
15385,"[194, 190]",8340.0
15386,"[70, 31]",8340.0
15387,"[52, 53]",8340.0
15388,"[18, 44]",8340.0
15389,"[208, 212]",8340.0
15390,"[114, 63]",8340.0
15391,"[216, 223]",8340.0
15392,"[96, 63]",8340.0
15393,"[102, 135]",8340.0
15394,"[65, 47]",8340.0
15395,"[65, 167]",8340.0
15396,"[202, 211]",8340.0
15397,"[41, 45]",8340.0
15398,"[13, 119]",8340.0
15399,"[86, 54]",8340.0
15400,"[12, 94]",8340.0
15401,"[216, 214]",8340.0
15402,"[115, 22]",8340.0
15403,"[101, 102]",8340.0
15404,"[97, 171]",8340.0
15405,"[75, 62]",8340.0
15406,"[34, 36]",8340.0
15407,"[228, 21]",8340.0
15408,"[104, 103]",8340.0
15409,"[6, 87]",8340.0
15410,"[224, 217]",8340.0
15411,"[97, 98]",8340.0
15412,"[56, 169]",8340.0
15413,"[6, 63]",8340.0
15414,"[56, 68]",8360.0
15415,"[148, 167]",8360.0
15416,"[148, 14]",8360.0
15417,"[148, 175]",8360.0
15418,"[2, 5]",8360.0
15419,"[1, 2]",8360.0
15420,"[25, 46, 183]",8360.0
15421,"[101, 158]",8360.0
15422,"[169, 170, 167]",8360.0
15423,"[56, 170, 167]",8360.0
15424,"[56, 170, 14]",8360.0
15425,"[111, 55]",8360.0
15426,"[66, 31]",8360.0
15427,"[232, 66]",8360.0
15428,"[18, 42, 19]",8360.0
15429,"[42, 44]",8360.0
15430,"[8, 76]",8360.0
15431,"[173, 199]",8360.0
15432,"[94, 95]",8360.0
15433,"[12, 95]",8360.0
15434,"[185, 69]",8360.0
15435,"[176, 174]",8360.0
15436,"[15, 31]",8360.0
15437,"[13, 175]",8360.0
15438,"[208, 212]",8360.0
15439,"[18, 45]",8360.0
15440,"[121, 195]",8360.0
15441,"[232, 47]",8360.0
15442,"[219, 222]",8360.0
15443,"[26, 183]",8360.0
15444,"[102, 135]",8360.0
15445,"[172, 100]",8360.0
15446,"[195, 125]",8360.0
15447,"[65, 47]",8360.0
15448,"[202, 206]",8360.0
15449,"[192, 16, 118]",8360.0
15450,"[45, 189]",8360.0
15451,"[13, 119]",8360.0
15452,"[179, 13]",8360.0
15453,"[86, 54]",8360.0
15454,"[156, 126]",8360.0
15455,"[67, 15]",8360.0
15456,"[216, 214]",8360.0
15457,"[115, 22]",8360.0
15458,"[174, 47]",8360.0
15459,"[154, 77]",8360.0
15460,"[101, 102]",8360.0
15461,"[217, 211]",8360.0
15462,"[120, 9]",8360.0
15463,"[104, 103]",8360.0
15464,"[72, 179]",8360.0
15465,"[19, 189]",8360.0
15466,"[16, 174]",8360.0
15467,"[51, 28]",8360.0
15468,"[116, 6]",8360.0
15469,"[169, 170, 68]",8380.0
15470,"[68, 167]",8380.0
15471,"[56, 169, 68]",8380.0
15472,"[148, 175]",8380.0
15473,"[124, 157]",8380.0
15474,"[11, 22]",8380.0
15475,"[40, 39]",8380.0
15476,"[52, 39]",8380.0
15477,"[25, 66, 46]",8380.0
15478,"[46, 183]",8380.0
15479,"[160, 163]",8380.0
15480,"[160, 15]",8380.0
15481,"[170, 14]",8380.0
15482,"[54, 55]",8380.0
15483,"[155, 55]",8380.0
15484,"[66, 70]",8380.0
15485,"[29, 30]",8380.0
15486,"[213, 207]",8380.0
15487,"[8, 76]",8380.0
15488,"[173, 166]",8380.0
15489,"[179, 173]",8380.0
15490,"[74, 132]",8380.0
15491,"[113, 74]",8380.0
15492,"[94, 95]",8380.0
15493,"[12, 20, 95]",8380.0
15494,"[176, 174]",8380.0
15495,"[176, 67, 15]",8380.0
15496,"[54, 111]",8380.0
15497,"[105, 111]",8380.0
15498,"[65, 31]",8380.0
15499,"[56, 14]",8380.0
15500,"[175, 167]",8380.0
15501,"[13, 175]",8380.0
15502,"[208, 212]",8380.0
15503,"[114, 7]",8380.0
15504,"[73, 109]",8380.0
15505,"[232, 19]",8380.0
15506,"[219, 222]",8380.0
15507,"[56, 166]",8380.0
15508,"[102, 135]",8380.0
15509,"[172, 93]",8380.0
15510,"[129, 130]",8380.0
15511,"[65, 47]",8380.0
15512,"[192, 19]",8380.0
15513,"[192, 118]",8380.0
15514,"[72, 13]",8380.0
15515,"[156, 126]",8380.0
15516,"[216, 214]",8380.0
15517,"[224, 216]",8380.0
15518,"[115, 116, 87]",8380.0
15519,"[154, 77]",8380.0
15520,"[217, 211]",8380.0
15521,"[120, 9]",8380.0
15522,"[9, 129]",8380.0
15523,"[104, 103]",8380.0
15524,"[6, 87]",8380.0
15525,"[72, 179]",8380.0
15526,"[224, 217]",8380.0
15527,"[163, 174]",8380.0
15528,"[51, 28]",8380.0
15529,"[169, 170, 68]",8400.0
15530,"[148, 175]",8400.0
15531,"[169, 148]",8400.0
15532,"[10, 124]",8400.0
15533,"[29, 39]",8400.0
15534,"[101, 158]",8400.0
15535,"[56, 170]",8400.0
15536,"[54, 55]",8400.0
15537,"[29, 30]",8400.0
15538,"[155, 54]",8400.0
15539,"[155, 111]",8400.0
15540,"[213, 207]",8400.0
15541,"[8, 76, 63]",8400.0
15542,"[179, 173, 166, 167]",8400.0
15543,"[199, 179, 173, 167]",8400.0
15544,"[16, 199]",8400.0
15545,"[113, 74, 132]",8400.0
15546,"[176, 174, 15]",8400.0
15547,"[105, 111]",8400.0
15548,"[56, 14]",8400.0
15549,"[52, 53]",8400.0
15550,"[114, 6]",8400.0
15551,"[232, 16]",8400.0
15552,"[73, 108, 109]",8400.0
15553,"[219, 222]",8400.0
15554,"[172, 93]",8400.0
15555,"[192, 16, 118]",8400.0
15556,"[122, 110]",8400.0
15557,"[156, 126]",8400.0
15558,"[67, 15]",8400.0
15559,"[216, 214]",8400.0
15560,"[154, 77]",8400.0
15561,"[217, 211]",8400.0
15562,"[6, 7]",8400.0
15563,"[120, 9]",8400.0
15564,"[122, 228]",8400.0
15565,"[224, 217]",8400.0
15566,"[81, 102]",8400.0
15567,"[218, 222]",8400.0
15568,"[170, 68]",8420.0
15569,"[56, 68]",8420.0
15570,"[10, 124]",8420.0
15571,"[81, 124]",8420.0
15572,"[11, 21]",8420.0
15573,"[40, 39]",8420.0
15574,"[146, 134]",8420.0
15575,"[169, 170]",8420.0
15576,"[111, 55]",8420.0
15577,"[29, 30]",8420.0
15578,"[213, 207]",8420.0
15579,"[173, 199]",8420.0
15580,"[173, 118]",8420.0
15581,"[199, 167]",8420.0
15582,"[72, 199]",8420.0
15583,"[114, 95]",8420.0
15584,"[20, 95]",8420.0
15585,"[176, 174]",8420.0
15586,"[14, 175]",8420.0
15587,"[56, 175]",8420.0
15588,"[208, 212]",8420.0
15589,"[121, 195]",8420.0
15590,"[114, 76]",8420.0
15591,"[108, 109]",8420.0
15592,"[219, 222]",8420.0
15593,"[26, 182]",8420.0
15594,"[26, 183]",8420.0
15595,"[187, 190]",8420.0
15596,"[83, 172, 103]",8420.0
15597,"[97, 172, 103]",8420.0
15598,"[172, 93]",8420.0
15599,"[65, 47]",8420.0
15600,"[202, 206]",8420.0
15601,"[220, 214]",8420.0
15602,"[216, 220]",8420.0
15603,"[192, 16]",8420.0
15604,"[156, 127]",8420.0
15605,"[86, 54]",8420.0
15606,"[156, 126]",8420.0
15607,"[67, 15]",8420.0
15608,"[76, 94]",8420.0
15609,"[94, 22]",8420.0
15610,"[101, 102]",8420.0
15611,"[72, 179]",8420.0
15612,"[16, 118]",8420.0
15613,"[73, 108]",8420.0
15614,"[218, 222]",8420.0
15615,"[10, 124]",8440.0
15616,"[81, 124]",8440.0
15617,"[1, 2]",8440.0
15618,"[146, 134]",8440.0
15619,"[60, 181]",8440.0
15620,"[213, 207]",8440.0
15621,"[202, 207]",8440.0
15622,"[121, 142]",8440.0
15623,"[113, 74]",8440.0
15624,"[201, 217]",8440.0
15625,"[20, 95]",8440.0
15626,"[185, 69, 57]",8440.0
15627,"[176, 174]",8440.0
15628,"[1, 194]",8440.0
15629,"[112, 107]",8440.0
15630,"[69, 182]",8440.0
15631,"[26, 189]",8440.0
15632,"[187, 190]",8440.0
15633,"[172, 103]",8440.0
15634,"[202, 206]",8440.0
15635,"[44, 189]",8440.0
15636,"[220, 214]",8440.0
15637,"[97, 93]",8440.0
15638,"[216, 214]",8440.0
15639,"[115, 116]",8440.0
15640,"[132, 30]",8440.0
15641,"[81, 157]",8440.0
15642,"[76, 87]",8440.0
15643,"[6, 87]",8440.0
15644,"[97, 103]",8440.0
15645,"[113, 154]",8440.0
15646,"[10, 124]",8460.0
15647,"[2, 190]",8460.0
15648,"[2, 164]",8460.0
15649,"[2, 5]",8460.0
15650,"[146, 134]",8460.0
15651,"[42, 18]",8460.0
15652,"[29, 77]",8460.0
15653,"[29, 30]",8460.0
15654,"[66, 70]",8460.0
15655,"[60, 181]",8460.0
15656,"[213, 207]",8460.0
15657,"[154, 74]",8460.0
15658,"[185, 69, 57]",8460.0
15659,"[112, 107]",8460.0
15660,"[41, 18, 45]",8460.0
15661,"[232, 19]",8460.0
15662,"[140, 133]",8460.0
15663,"[202, 206]",8460.0
15664,"[97, 84]",8460.0
15665,"[220, 222]",8460.0
15666,"[145, 129]",8460.0
15667,"[156, 126]",8460.0
15668,"[216, 222]",8460.0
15669,"[216, 214]",8460.0
15670,"[189, 47]",8460.0
15671,"[154, 132]",8460.0
15672,"[34, 36]",8460.0
15673,"[19, 189]",8460.0
15674,"[10, 124]",8480.0
15675,"[2, 5]",8480.0
15676,"[233, 11]",8480.0
15677,"[197, 23]",8480.0
15678,"[25, 46]",8480.0
15679,"[101, 158]",8480.0
15680,"[74, 39]",8480.0
15681,"[54, 55]",8480.0
15682,"[86, 55]",8480.0
15683,"[42, 18]",8480.0
15684,"[66, 70]",8480.0
15685,"[66, 182]",8480.0
15686,"[60, 181]",8480.0
15687,"[131, 143]",8480.0
15688,"[141, 142]",8480.0
15689,"[185, 57]",8480.0
15690,"[185, 182]",8480.0
15691,"[96, 20]",8480.0
15692,"[232, 31]",8480.0
15693,"[194, 5]",8480.0
15694,"[204, 205]",8480.0
15695,"[227, 205]",8480.0
15696,"[41, 18, 182]",8480.0
15697,"[18, 183]",8480.0
15698,"[121, 157]",8480.0
15699,"[232, 19]",8480.0
15700,"[26, 183]",8480.0
15701,"[202, 206]",8480.0
15702,"[91, 84]",8480.0
15703,"[145, 129]",8480.0
15704,"[41, 45]",8480.0
15705,"[216, 222]",8480.0
15706,"[154, 54]",8480.0
15707,"[189, 47]",8480.0
15708,"[5, 190]",8480.0
15709,"[217, 211]",8480.0
15710,"[107, 39]",8500.0
15711,"[189, 46]",8500.0
15712,"[46, 183]",8500.0
15713,"[25, 183]",8500.0
15714,"[29, 111]",8500.0
15715,"[29, 30]",8500.0
15716,"[40, 155]",8500.0
15717,"[155, 52]",8500.0
15718,"[101, 142]",8500.0
15719,"[141, 142]",8500.0
15720,"[95, 87]",8500.0
15721,"[185, 69]",8500.0
15722,"[208, 212]",8500.0
15723,"[41, 45, 182]",8500.0
15724,"[26, 183]",8500.0
15725,"[140, 133]",8500.0
15726,"[187, 190]",8500.0
15727,"[65, 183]",8500.0
15728,"[171, 84]",8500.0
15729,"[145, 129]",8500.0
15730,"[156, 126]",8500.0
15731,"[216, 214]",8500.0
15732,"[208, 206]",8500.0
15733,"[1, 5]",8500.0
15734,"[32, 60]",8500.0
15735,"[40, 53]",8500.0
